revision_id,revision_timestamp,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27
977,6/6/12 5:24,,,,,,,,,,,,,,,,,,,,,"HIV is transmitted by three main routes: sexual contact, exposure to infected body fluids or tissues, and from mother to child during pregnancy, delivery, or breastfeeding (known as vertical transmission). The viral load of an effected person is important both in heterosexual and vertical transmission. There is no risk of acquiring HIV if exposed to feces, nasal secretions, saliva, sputum, sweat, tears, urine, or vomit from an HIV infected person unless these are contaminated with blood. It is possible to be infected by more than one strain of HIV, which is known as HIV superinfection or coinfection.",,,,,,
976,6/6/12 6:50,,,,,,,,,,,,,,,,,,,,,,The viral load of an infected person is important both in heterosexual and vertical transmission. During the first 2.5 month of an HIV infection a persons infectiousness is twelve fold higher due to this high viral load.,,,,,
972,6/6/12 7:07,,,,,,,,,,,,,,,,,,,,,,The viral load of an infected person is important both in heterosexual and vertical transmission. During the first 2.5 month of an HIV infection a persons infectiousness is twelve fold higher due to this high viral load. A persons infectivity is also greater during the late phase of the infection due to this presumed reason.,,,,,
970,6/6/12 7:17,,,,,,,,,,,,,,,,,,,,,,The viral load of an infected person is important both in heterosexual and vertical transmission. During the first 2.5 month of an HIV infection a persons infectiousness is twelve fold higher due to this high viral load. Where the person is in the late stages of infection rates of transmission are approximately eight fold greater.,,,,,
964,6/6/12 7:46,,,,,,,,,,,,,,,,,,,,"HIV can be transmitted from mother to child during pregnancy, during delivery, and after delivery via breastfeeding. This is the third most common way HIV is transmitted and in the absence of treatment, the transmission rate between the mother and child before or during birth is around 25%. However, where combination antiretroviral drug treatment and Cesarian section are available, this risk can be reduced to as low as 1%. Postnatal mother-to-child transmission may be largely prevented by complete avoidance of breast feeding; however, this has significant associated morbidity, particularly in low-income settings (where hazards of avoiding breast-feeding may include lack of access to safe water and/or a lack of affordable formula). Exclusive breast feeding and the provision of extended antiretroviral prophylaxis to the infant are also efficacious in avoiding transmission.Cochrane Systematic Review on interventions for prevention of late postnatal mother-to-child transmission of HIV Approsimately 430,000 children were infected worldwide in 2008 (19% of all new infections), primarily by this route, and that a further 65,000 infections were averted through the provision of antiretroviral prophylaxis to HIV-positive women. The risk of infection is influenced by the viral load of the mother at birth, with the higher the viral load, the higher the risk. Breastfeeding also increases the risk of transmission by about 4 %. If blood contaminates food during pre-chewing it may pose a risk of transmission.",,,,,,,
911,6/7/12 4:42,,,,,,,,,,,,,,,,"AIDS dementia complex (ADC) is a metabolic encephalopathy induced by HIV infection and fueled by immune activation of HIV infected brain macrophages and microglia. These cells are productively infected by HIV and secrete neurotoxins of both host and viral origin. Specific neurological impairments are manifested by cognitive, behavioral, and motor abnormalities that occur after years of HIV infection and are associated with low CD4+ T cell levels and high plasma viral loads.",,,,,,The viral load of an infected person is important both in heterosexual and vertical transmission. During the first 2.5 month of an HIV infection a persons infectiousness is twelve fold higher due to this high viral load. Where the person is in the late stages of infection rates of transmission are approximately eight fold greater.,"Infection with HIV-1 is associated with a progressive decrease of the CD4+ T cell count and an increase in viral load, the level of HIV in the blood. The stage of infection can be determined by measuring the patient's CD4+ T cell count and viral load.","A small percentage of HIV-1 infected individuals retain high levels of CD4+ T-cells without antiretroviral therapy. However, most have detectable viral load and will eventually progress to AIDS without treatment, albeit more slowly than others. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP). People who maintain CD4+ T cell counts and also have low or clinically undetectable viral load without anti-retroviral treatment are known as elite controllers or elite suppressors (ES).",,,
906,6/7/12 4:58,,,,,,,,,,,,,,,,"AIDS dementia complex (ADC) is a metabolic encephalopathy induced by HIV infection and fueled by immune activation of HIV infected brain macrophages and microglia. These cells are productively infected by HIV and secrete neurotoxins of both host and viral origin. Specific neurological impairments are manifested by cognitive, behavioral, and motor abnormalities that occur after years of HIV infection and are associated with low CD4+ T cell levels and high plasma viral loads.",,,,,,The viral load of an infected person is important both in heterosexual and vertical transmission. During the first 2.5 month of an HIV infection a persons infectiousness is twelve fold higher due to this high viral load. Where the person is in the late stages of infection rates of transmission are approximately eight fold greater.,"Infection with HIV-1 is associated with a progressive decrease of the CD4+ T cell count and an increase in viral load, the level of HIV in the blood. The stage of infection can be determined by measuring the persons's CD4+ T cell count and viral load.","A small percentage of HIV-1 infected individuals retain high levels of CD4+ T-cells without antiretroviral therapy. However, most have detectable viral load and will eventually progress to AIDS without treatment, albeit more slowly than others. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP). People who maintain CD4+ T cell counts and also have low or clinically undetectable viral load without anti-retroviral treatment are known as elite controllers or elite suppressors (ES).",,,
905,6/7/12 5:05,,,,,,,,,,,,,,,,,,,,,,The viral load of an infected person is important both in heterosexual and vertical transmission. During the first 2.5 month of an HIV infection a persons infectiousness is twelve fold higher due to this high viral load. Where the person is in the late stages of infection rates of transmission are approximately eight fold greater.,"Infection with HIV-1 is associated with a progressive decrease of the CD4+ T cell count and an increase in viral load, the level of HIV in the blood. The stage of infection can be determined by measuring the persons's CD4+ T cell count and viral load.","A small percentage of HIV-1 infected individuals retain high levels of CD4+ T-cells without antiretroviral therapy. However, most have detectable viral load and will eventually progress to AIDS without treatment. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP). People who maintain CD4+ T cell counts and also have low or clinically undetectable viral load without anti-retroviral treatment are known as elite controllers or elite suppressors (ES).",,,
892,6/7/12 6:40,,,,,,,,,,,,,,,,,,,,,,,,,"When to start HART is still subject to debate. In the developed world when to start treatment is based on the viral load, how fast CD4 declines, and patient readiness. The United States Panel on Antiretroviral Guidelines in 2009 recommended that antiretroviral therapy should be initiated in all people with a CD4 count less than 350, with treatment also recommended with CD4 counts between 350 and 500. However, those with CD4 counts over 500, the expert panel was evenly divided, with half in favor of starting antiretroviral therapy at this stage, and half viewing initiating therapy as optional.",,
891,6/7/12 6:41,,,,,,,,,,,,,,,,,,,,,,,,,"When to start HART is still subject to debate. In the developed world when to start treatment is based on the viral load, how fast CD4 declines, and patient readiness. The United States Panel on Antiretroviral Guidelines in 2009 recommended that antiretroviral therapy should be initiated in all people with a CD4 count less than 350, with treatment also recommended with CD4 counts between 350 and 500. However, those with CD4 counts over 500, the expert panel was evenly divided, with half in favor of starting antiretroviral therapy at this stage, and half viewing initiating therapy as optional.",,
890,6/7/12 6:49,,,,,,,,,,,,,,,,,,,,,,,,,"When to start HART is still subject to debate. In the developed world when to start treatment is based on the viral load, how fast CD4 declines, and patient readiness. The United States Panel on Antiretroviral Guidelines in 2009 recommended that antiretroviral therapy should be initiated in all people with a CD4 count less than 350, with treatment also recommended with CD4 counts between 350 and 500. However, those with CD4 counts over 500, the expert panel was evenly divided, with half in favor of starting antiretroviral therapy at this stage, and half viewing initiating therapy as optional.",,
889,6/7/12 6:53,,,,,,,,,,,,,,,,,,,,,,,,,"When to start HART is still subject to debate. In the developed world when to start treatment is based on the viral load, how fast CD4 declines, and patient readiness. The United States Panel on Antiretroviral Guidelines in 2009 recommended that antiretroviral therapy should be initiated in all people with a CD4 count less than 350, with treatment also recommended with CD4 counts between 350 and 500. However, those with CD4 counts over 500, the expert panel was evenly divided, with half in",,
883,6/7/12 23:17,,,,,,,,,,,,,,,,,,,,,,,,,"When to start HART is still subject to debate. In the developed world when to start treatment is based on the viral load, how fast CD4 declines, and patient readiness. The United States Panel on Antiretroviral Guidelines in 2009 recommended that antiretroviral therapy should be initiated in all people with a CD4 count less than 350, with treatment also recommended with CD4 counts between 350 and 500. However, those with CD4 counts over 500, the expert panel was evenly divided, with",,
882,6/7/12 23:20,,,,,,,,,,,,,,,,,,,,,,,,,"When to start HART is still subject to debate. In the developed world when to start treatment is based on the viral load, how fast CD4 declines, and patient readiness. The United States Panel on Antiretroviral Guidelines in 2009 recommended that antiretroviral therapy should be initiated in all people with a CD4 count less than 350, with treatment also recommended with CD4 counts between 350 and 500. However, those with CD4 counts over 500, the expert panel was even",,
849,6/8/12 8:37,,,,,,,,,,,,,,,,,,,,,,,,,,"A strong immune defense reduces the number of viral particles in the blood stream, marking the start of secondary or chronic HIV infection. The secondary stage of HIV infection can vary between two weeks and 20 years. During this phase of infection, HIV is active within lymph nodes, which typically become persistently swollen, in response to large amounts of virus that become trapped in the follicular dendritic cells (FDC) network. The surrounding tissues that are rich in CD4+ T cells may also become infected, and viral particles accumulate both in infected cells and as free virus. Individuals who are in this phase are still infectious. During this time, CD4+ CD45RO+ T cells carry most of the proviral load.",
844,6/8/12 10:11,,,,,,,,,,,,,,,,,,,,,,,,,,,"In developing countries, the World Health Organization's staging system for HIV infection and disease is used (using clinical and laboratory data), and in developed countries the CDC's classification system is used. The stage of infection is typically determined by measuring the persons's CD4+ T cell count and viral load."
842,6/8/12 10:49,,,,,,,,,,,,,,,,,,,,,,,,"A small percentage of HIV-1 infected individuals retain high levels of CD4+ T-cells without antiretroviral therapy. However, most have detectable viral load and will eventually progress to AIDS without treatment. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP). People who maintain CD4+ T cell counts and also have low or clinically undetectable viral load without anti-retroviral treatment are known as elite controllers or elite suppressors (ES).",,,"In developing countries, the World Health Organization's staging system for HIV infection and disease is used (using clinical and laboratory data), and in developed countries the CDC's classification system is used. The stage of infection is typically determined by measuring the persons's CD4+ T cell count and viral load."
773,6/11/12 10:25,,,,,,,,,,,,,,,,,,,,,,The viral load of an infected person is important both in heterosexual and vertical transmission. During the first 2.5 month of an HIV infection a persons infectiousness is twelvefold higher due to this high viral load. Where the person is in the late stages of infection rates of transmission are approximately eightfold greater.,,"A small percentage (~5%) of HIV-1 infected individuals retain high levels of CD4+ T-cells without antiretroviral therapy for more than 5 years. However, most have detectable viral load and will eventually progress to AIDS without treatment. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP). People who maintain CD4+ T cell counts and also have low or clinically undetectable viral load without anti-retroviral treatment are known as elite controllers or elite suppressors.",,,
729,6/14/12 12:42,,,,,,,,,,,,,,,,,,,,,,The viral load of an infected person is important both in heterosexual and vertical transmission. During the first 2.5 month of an HIV infection a persons infectiousness is twelvefold higher due to this high viral load. Where the person is in the late stages of infection rates of transmission are approximately eightfold greater.,,"A small percentage (~5%) of HIV-1 infected individuals retain high levels of CD4+ T-cells without antiretroviral therapy for more than 5 years. However, most have detectable viral load and will eventually progress to AIDS without treatment. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP). People who maintain CD4+ T cell counts and also have low or undetectable viral load without anti-retroviral treatment are known as elite controllers or elite suppressors.",,,
716,6/15/12 12:20,,,,,,,,,,,,,,,,,,,,,,The viral load of an infected person is important both in heterosexual and vertical transmission. During the first 2.5 month of an HIV infection a persons infectiousness is twelvefold higher due to this high viral load. Where the person is in the late stages of infection rates of transmission are approximately eightfold greater.,,,,,
715,6/16/12 19:07,,,,,,,,,,,,,,,,,,,,,,,,"A small percentage (~5%) of HIV-1 infected individuals retain high levels of CD4+ T-cells without antiretroviral therapy for more than 5 years. However, most have detectable viral load and will eventually progress to AIDS without treatment. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP). People who maintain CD4+ T cell counts and also have low or undetectable viral load without anti-retroviral treatment are known as elite controllers or elite suppressors.",,,
676,6/25/12 21:04,,,,,,,,,,,,,,,,,,,,,,The viral load of an infected person is important both in heterosexual and vertical transmission. During the first 2.5 month of an HIV infection a persons infectiousness is twelvefold higher due to this high viral load. Where the person is in the late stages of infection rates of transmission are approximately eightfold greater.,,,,,
673,6/26/12 1:00,,,,,,,,,,,,,,,,,,,,,,The viral load of an infected person is important both in heterosexual and vertical transmission. During the first 2.5 month of an HIV infection a persons infectiousness is twelvefold higher due to this high viral load. Where the person is in the late stages of infection rates of transmission are approximately eightfold greater.,,"A small percentage (~5%) of HIV-1 infected individuals retain high levels of CD4+ T-cells without antiretroviral therapy for more than 5 years. However, most have detectable viral load and will eventually progress to AIDS without treatment. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP). People who maintain CD4+ T cell counts and also have low or undetectable viral load without anti-retroviral treatment are known as elite controllers or elite suppressors.",,,
625,7/29/12 20:42,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,8/6/12 15:15,,,,,,,,,,,,,,,,,,,,,,The viral load of an infected person is important both in heterosexual and vertical transmission. During the first 2.5 months of an HIV infection a person's infectiousness is twelve times higher due to this high viral load. Where the person is in the late stages of infection rates of transmission are approximately eightfold greater.,,,,,
588,8/9/12 4:30,,,,,,,,,,,,,,,,,,,,,,,,"A small percentage (~5%) of HIV-1 infected individuals retain high levels of CD4+ T-cells without antiretroviral therapy for more than 5 years. However, most have detectable viral load and will eventually progress to AIDS without treatment. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP). People who maintain CD4+ T cell counts and also have low or undetectable viral load without anti-retroviral treatment are known as elite controllers or elite suppressors.",,,
581,8/9/12 14:09,,,,,,,,,,,,,,,,,,,,,,,,"Although most HIV-1 infected individuals have a detectable viral load and without treatment will eventually progress to AIDS, a small proportion (~5%) retain high levels of CD4+ T-cells without antiretroviral therapy for more than 5 years. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP). People who maintain CD4+ T cell counts and also have low or undetectable viral load without anti-retroviral treatment are known as elite controllers or elite suppressors.",,,
580,8/9/12 14:20,,,,,,,,,,,,,,,,,,,,,,,,"Although most HIV-1 infected individuals have a detectable viral load and in the absence of treatment will eventually progress to AIDS, a small proportion (~5%) retain high levels of CD4+ T-cells without antiretroviral therapy for more than 5 years. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP). People who maintain CD4+ T cell counts and also have low or undetectable viral load without anti-retroviral treatment are known as elite controllers or elite suppressors.",,,
578,8/9/12 14:34,,,,,,,,,,,,,,,,,,,,,,,,"Although most HIV-1 infected individuals have a detectable viral load and in the absence of treatment will eventually progress to AIDS, a small proportion (~5%) retain high levels of CD4+ T-cells without antiretroviral therapy for more than 5 years. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP), and those who also maintain a low or undetectable viral load without anti-retroviral treatment are known as ""elite controllers"" or ""elite suppressors"".",,,
575,8/11/12 12:35,,,,,,,,,,,,,,,,,,,,,,"The viral load of an infected person is important both in heterosexual and vertical transmission. During the first 2.5 months of an HIV infection a person's infectiousness is twelve times higher due to this high viral load. If the person is in the late stages of infection, rates of transmission are approximately eightfold greater.",,,,,
565,8/13/12 9:18,,,,,,,,,,,,,,,,,,,,,,,,"Although most HIV-1 infected individuals have a detectable viral load and in the absence of treatment will eventually progress to AIDS, a small proportion (~5%) retain high levels of CD4+ T-cells without antiretroviral therapy for more than 5 years. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP), and those who also maintain a low or undetectable viral load without anti-retroviral treatment are known as ""elite controllers"" or ""elite suppressors"".",,,
564,8/13/12 9:20,,,,,,,,,,,,,,,,,,,,,,,,"Although most HIV-1 infected individuals have a detectable viral load and in the absence of treatment will eventually progress to AIDS, a small proportion (~5%) retain high levels of CD4+ T-cells without antiretroviral therapy for more than 5 years. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP), and those who also maintain a low or undetectable viral load without anti-retroviral treatment are known as ""elite controllers"" or ""elite suppressors"".",,,
563,8/13/12 15:50,,,,,,,,,,,,,,,,,,,,,,,,"Although most HIV-1 infected individuals have a detectable viral load and in the absence of treatment will eventually progress to AIDS, a small proportion (~5%) retain high levels of CD4+ T cells (T helper cells) without antiretroviral therapy for more than 5 years. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP), and those who also maintain a low or undetectable viral load without anti-retroviral treatment are known as ""elite controllers"" or ""elite suppressors"".",,,
555,8/14/12 11:38,,,,,,,,,,,,,,,,,,,,,,"The viral load of an infected person is an important risk factor both in heterosexual and vertical transmission. During the first 2.5 months of an HIV infection a person's infectiousness is twelve times higher due to this high viral load. If the person is in the late stages of infection, rates of transmission are approximately eightfold greater.",,,,,
552,8/14/12 11:53,,,,,,,,,,,,,,,,,,,,,,"The viral load of an infected person is an important risk factor both in sexual as well as mother-to-child transmission. During the first 2.5 months of an HIV infection a person's infectiousness is twelve times higher due to this high viral load. If the person is in the late stages of infection, rates of transmission are approximately eightfold greater.",,,,,
522,8/14/12 21:23,,,,,,,,,,,,,,,,,,,,,,"The viral load of an infected person is an important risk factor in sexual as well as mother-to-child transmission. During the first 2.5 months of an HIV infection a person's infectiousness is twelve times higher due to this high viral load. If the person is in the late stages of infection, rates of transmission are approximately eightfold greater.",,,,,
483,8/16/12 11:34,,,,,,,,,,,,,,,,,,,,,,,,"Although most HIV-1 infected individuals have a detectable viral load and in the absence of treatment will eventually progress to AIDS, a small proportion (~5%) retain high levels of CD4+ T cells (T helper cells) without antiretroviral therapy for more than 5 years. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP), and those who also maintain a low or undetectable viral load without anti-retroviral treatment are known as ""elite controllers"" or ""elite suppressors"".",,,
435,9/17/12 21:34,,,,,,,,,,,,,,,,,,,,,,,,"Although most HIV-1 infected individuals have a detectable viral load and in the absence of treatment will eventually progress to AIDS, a small proportion (about 5%) retain high levels of CD4+ T cells (T helper cells) without antiretroviral therapy for more than 5 years. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP), and those who also maintain a low or undetectable viral load without anti-retroviral treatment are known as ""elite controllers"" or ""elite suppressors"".",,,
374,3/3/13 23:31,,,,,,,,,,,,,,,,,,,,,,,,"Although most HIV-1 infected individuals have a detectable viral load and in the absence of treatment will eventually progress to AIDS, a small proportion (about 5%) retain high levels of CD4+ T cells (T helper cells) without antiretroviral therapy for more than 5 years. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP). Another group is those who also maintain a low or undetectable viral load without anti-retroviral treatment who are known as ""elite controllers"" or ""elite suppressors"". They represent approximately 1 in 300 infected persons.",,,
312,3/27/13 16:16,,,,,,,,,,,,,,,,,,,,,,,,"Although most HIV-1 infected individuals have a detectable viral load and in the absence of treatment will eventually progress to AIDS, a small proportion (about 5%) retain high levels of CD4+ T cells (T helper cells) without antiretroviral therapy for more than 5 years. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP). Another group is those who also maintain a low or undetectable viral load without anti-retroviral treatment who are known as ""elite controllers"" or ""elite suppressors"". They represent approximately 1 in 300 infected persons.",,,
297,4/16/13 14:42,,,,,,,,,,,,,,,,,,,,,,"The viral load of an infected person is an important risk factor in both sexual and mother-to-child transmission. During the first 2.5 months of an HIV infection a person's infectiousness is twelve times higher due to this high viral load. If the person is in the late stages of infection, rates of transmission are approximately eightfold greater.",,,,,
223,8/18/13 5:05,,,,,,,,,,,,,,,,,,,,,,,,"Although most HIV-1 infected individuals have a detectable viral load and in the absence of treatment will eventually progress to AIDS, a small proportion (about 5%) retain high levels of CD4+ T cells (T helper cells) without antiretroviral therapy for more than 5 years. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP). Another group is those who also maintain a low or undetectable viral load without anti-retroviral treatment who are known as ""elite controllers"" or ""elite suppressors"". They represent approximately 1 in 300 infected persons.",,,
197,10/13/13 1:24,,,,,,,,,,,,,,,,,,,,,,"The viral load of an infected person is an important risk factor in both sexual and mother-to-child transmission. During the first 2.5 months of an HIV infection a person's infectiousness is twelve times higher due to this high viral load. If the person is in the late stages of infection, rates of transmission are approximately eightfold greater.",,,,,
175,11/26/13 3:37,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,12/24/13 19:43,,,,,,,,,,,,,,,,,,,,,,"The viral load of an infected person is an important risk factor in both sexual and mother-to-child transmission. During the first 2.5 months of an HIV infection a person's infectiousness is twelve times higher due to this high viral load. If the person is in the late stages of infection, rates of transmission are approximately eightfold greater.",,"Although most HIV-1 infected individuals have a detectable viral load and in the absence of treatment will eventually progress to AIDS, a small proportion (about 5%) retain high levels of CD4+ T cells (T helper cells) without antiretroviral therapy for more than 5 years. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP). Another group is those who also maintain a low or undetectable viral load without anti-retroviral treatment who are known as ""elite controllers"" or ""elite suppressors"". They represent approximately 1 in 300 infected persons.",,,
102,4/16/14 9:45,,,,,,,,,,,,,,,,,,,,,,,,"Although most HIV-1 infected individuals have a detectable viral load and in the absence of treatment will eventually progress to AIDS, a small proportion (about 5%) retain high levels of CD4+ T cells (T helper cells) without antiretroviral therapy for more than 5 years. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP). Another group is those who also maintain a low or undetectable viral load without anti-retroviral treatment who are known as ""elite controllers"" or ""elite suppressors"". They represent approximately 1 in 300 infected persons.",,,
87,5/28/14 4:44,,,,,,,,,,,,,,,,,,,,,,,,"Although most HIV-1 infected individuals have a detectable viral load and in the absence of treatment will eventually progress to AIDS, a small proportion (about 5%) retain high levels of CD4 T cells (T helper cells) without antiretroviral therapy for more than 5 years. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP). Another group is those who also maintain a low or undetectable viral load without anti-retroviral treatment who are known as ""elite controllers"" or ""elite suppressors"". They represent approximately 1 in 300 infected persons.",,,
77,5/31/14 20:39,,,,,,,,,,,,,,,,,,,,,,"The viral load of an infected person is an important risk factor in both sexual and mother-to-child transmission. During the first 2.5 months of an HIV infection a person's infectiousness is twelve times higher due to this high viral load. If the person is in the late stages of infection, rates of transmission are approximately eightfold greater.",,"Although most HIV-1 infected individuals have a detectable viral load and in the absence of treatment will eventually progress to AIDS, a small proportion (about 5%) retain high levels of CD4+ T cells (T helper cells) without antiretroviral therapy for more than 5 years. These individuals are classified as HIV controllers or long-term nonprogressors (LTNP). Another group is those who also maintain a low or undetectable viral load without anti-retroviral treatment who are known as ""elite controllers"" or ""elite suppressors"". They represent approximately 1 in 300 infected persons.",,,
